Importance	Ngram	Frequency in Race Columns	Frequency in Nonrace Columns
456	lr_	0.0	0.0006669207317073171
457	epo	0.019230769230769232	0.008860518292682926
458	par	0.0	0.01248094512195122
459	k_o	0.019230769230769232	0.00038109756097560977
460	cen	0.0	0.012385670731707318
461	ek2	0.0	0.010003810975609756
462	f2_	0.0	0.004858993902439024
463	-sm	0.019230769230769232	0.0009527439024390244
464	mul	0.0	0.0077172256097560975
465	hin	0.019230769230769232	0.002096036585365854
466	dic	0.019230769230769232	0.002096036585365854
467	+me	0.0	0.00019054878048780488
468	ou3	0.0	0.0002858231707317073
469	dro	0.0	0.005621189024390244
470	tip	0.0	0.0029535060975609756
471	894	0.0	0.001524390243902439
472	ase	0.0	0.034489329268292686
473	2_h	0.0	0.007336128048780487
474	n_h	0.019230769230769232	0.005144817073170732
475	gtg	0.0	0.0011432926829268292
476	f_d	0.019230769230769232	0.0020007621951219513
477	176	0.0	0.0038109756097560975
478	ips	0.0	0.020198170731707318
479	fic	0.0	0.00390625
480	ne_	0.019230769230769232	0.14367378048780488
481	por	0.019230769230769232	0.0033346036585365853
482	om_	0.0	0.022389481707317072
483	s7_	0.0	0.004192073170731708
484	e_t	0.019230769230769232	0.01876905487804878
485	ydr	0.0	0.001048018292682927
486	of_	0.0	0.016577743902439025
487	(br	0.0	0.0002858231707317073
488	ris	0.0	0.004858993902439024
489	lth	0.0	0.017721036585365852
490	h-r	0.0	0.00038109756097560977
491	uda	0.019230769230769232	0.000857469512195122
492	270	0.0	0.0038109756097560975
493	s04	0.0	0.0006669207317073171
494	ico	0.0	0.0032393292682926828
495	n_f	0.0	0.006288109756097561
496	ict	0.0	0.0029535060975609756
497	men	0.0	0.07421875
498	amm	0.0	0.004858993902439024
499	cti	0.0	0.023151676829268292
500	alt	0.0	0.01876905487804878
501	ocy	0.0	0.026009908536585365
502	tit	0.019230769230769232	0.18254573170731708
503	iti	0.0	0.022008384146341462
504	ass	0.0	0.013910060975609756
505	ls_	0.0	0.09698932926829268
506	e_a	0.0	0.008669969512195123
507	nt_	0.0	0.11509146341463415
508	dox	0.0	0.007621951219512195
509	g_r	0.0	0.002858231707317073
510	ey_	0.0	0.009146341463414634
511	oni	0.0	0.012385670731707318
512	ch_	0.0	0.006669207317073171
513	44_	0.0	0.016291920731707318
514	emp	0.0	0.004954268292682927
515	pat	0.0	0.029153963414634148
516	tis	0.019230769230769232	0.08641387195121951
517	de_	0.0	0.008955792682926829
518	3_3	0.0	0.0022865853658536584
519	d_b	0.0	0.00819359756097561
520	pro	0.019230769230769232	0.03401295731707317
521	y_c	0.0	0.015434451219512195
522	ceb	0.0	0.0014291158536585366
523	tur	0.0	0.018578506097560975
524	pli	0.0	0.020960365853658538
525	id_	0.0	0.02886814024390244
526	oun	0.0	0.006955030487804878
527	com	0.0	0.014291158536585366
528	ecl	0.0	0.00038109756097560977
529	lig	0.0	0.003620426829268293
530	t-0	0.0	0.00019054878048780488
531	s_n	0.0	0.00390625
532	a_p	0.0	0.006288109756097561
533	ep2	0.0	0.026105182926829267
534	lup	0.0	0.0004763719512195122
535	l_e	0.0	0.008003048780487805
536	36_	0.0	0.019245426829268292
537	ogr	0.0	0.006669207317073171
538	end	0.0	0.01753048780487805
539	arg	0.0	0.007336128048780487
540	hel	0.0	0.034965701219512195
541	21]	0.0	0.0011432926829268292
542	eop	0.0	0.001048018292682927
543	3d_	0.0	0.0032393292682926828
544	ous	0.0	0.014386432926829269
545	e_2	0.0	0.01638719512195122
546	/20	0.0	0.0005716463414634146
547	d23	0.0	0.0005716463414634146
548	erg	0.0	0.0020007621951219513
549	e_n	0.0	0.17130335365853658
550	ner	0.0	0.0031440548780487807
551	m-u	0.0	0.00038109756097560977
552	46_	0.0	0.01714939024390244
553	1-d	0.0	0.001524390243902439
554	oma	0.019230769230769232	0.05278201219512195
555	e_6	0.0	0.0031440548780487807
556	5lo	0.0	9.527439024390244e-05
557	ep_	0.0	0.008288871951219513
558	d_r	0.0	0.007526676829268292
559	ime	0.0	0.022484756097560975
560	amb	0.0	0.0052400914634146345
561	c_c	0.019230769230769232	0.01953125
562	6-2	0.0	0.002096036585365854
563	tro	0.0	0.07936356707317073
564	9w_	0.0	9.527439024390244e-05
565	sup	0.0	0.0019054878048780487
566	7-s	0.0	0.000857469512195122
567	st-	0.0	0.004096798780487805
568	ant	0.0	0.024009146341463415
569	ith	0.0	0.037633384146341466
570	sin	0.0	0.013624237804878049
571	nd_	0.0	0.02305640243902439
572	(as	0.0	0.0002858231707317073
573	ral	0.0	0.025247713414634148
574	mal	0.0	0.05735518292682927
575	043	0.0	0.0035251524390243903
576	9−_	0.0	9.527439024390244e-05
577	cie	0.0	0.0021913109756097563
578	ili	0.0	0.006573932926829268
579	xx_	0.0	0.001048018292682927
580	ada	0.0	0.0020007621951219513
581	ryo	0.0	0.010861280487804877
582	rm_	0.0	0.00428734756097561
583	756	0.0	0.001524390243902439
584	abe	0.0	0.0032393292682926828
585	p3_	0.0	0.020198170731707318
586	h07	0.0	0.0009527439024390244
587	415	0.0	0.0024771341463414634
588	706	0.0	0.001524390243902439
589	con	0.0	0.08107850609756098
590	psy	0.0	0.004858993902439024
591	p_y	0.0	0.00038109756097560977
592	-1_	0.0	0.024390243902439025
593	ker	0.0	0.006573932926829268
594	0_i	0.0	0.0024771341463414634
595	ta_	0.0	0.009527439024390244
596	bl/	0.0	0.001714939024390244
597	mab	0.0	0.001714939024390244
598	rea	0.0	0.09479801829268293
599	rke	0.0	0.0012385670731707317
600	tan	0.019230769230769232	0.011909298780487805
601	cul	0.0	0.025247713414634148
602	ibr	0.0	0.017435213414634148
603	-ma	0.0	0.0018102134146341464
604	rsi	0.0	0.002858231707317073
605	sur	0.0	0.00428734756097561
606	ist	0.019230769230769232	0.011432926829268292
607	c-1	0.0	0.005525914634146341
608	g_p	0.0	0.0022865853658536584
609	sdc	0.0	0.008288871951219513
610	1_d	0.0	0.007336128048780487
611	pol	0.0	0.005716463414634146
612	y_g	0.0	0.003429878048780488
613	hea	0.0	0.022865853658536585
614	lei	0.0	0.0012385670731707317
615	ubj	0.0	0.007240853658536586
616	hol	0.019230769230769232	0.00743140243902439
617	ca-	0.0	0.0014291158536585366
618	p_6	0.0	0.000857469512195122
619	nfl	0.0	0.0014291158536585366
620	tme	0.0	0.06326219512195122
621	ode	0.0	0.007145579268292683
622	mor	0.019230769230769232	0.029630335365853657
623	rat	0.0	0.015815548780487805
624	v_i	0.0	0.0014291158536585366
625	-in	0.0	0.005525914634146341
626	c_o	0.0	0.0014291158536585366
627	nti	0.0	0.020007621951219513
628	rjx	0.0	9.527439024390244e-05
629	are	0.0	0.006573932926829268
630	rve	0.0	0.003048780487804878
631	cc_	0.0	0.008860518292682926
632	-a_	0.0	0.0013338414634146342
633	gra	0.0	0.012957317073170731
634	enz	0.0	0.0019054878048780487
635	riv	0.0	0.025533536585365852
636	-de	0.0	0.01753048780487805
637	o_r	0.0	0.005621189024390244
638	bio	0.0	0.01876905487804878
639	iii	0.0	0.002381859756097561
640	han	0.019230769230769232	0.0029535060975609756
641	ng_	0.019230769230769232	0.0389672256097561
642	zed	0.0	0.006002286585365854
643	dne	0.0	0.008955792682926829
644	19−	0.0	9.527439024390244e-05
645	gyb	0.0	0.00019054878048780488
646	t_1	0.0	0.012195121951219513
647	l_l	0.0	0.11947408536585366
648	2h_	0.0	0.005049542682926829
649	6_(	0.0	0.0022865853658536584
650	lli	0.0	0.0033346036585365853
651	r_(	0.0	0.0026676829268292685
652	art	0.0	0.010861280487804877
653	rl-	0.0	0.0021913109756097563
654	ron	0.0	0.017244664634146343
655	l_b	0.0	0.015053353658536585
656	l_f	0.0	0.007240853658536586
657	iow	0.0	9.527439024390244e-05
658	hag	0.0	0.006097560975609756
