Importance	Ngram	Frequency in sex Columns	Frequency in Nonsex Columns
34915	oau	0.0	0.0
34916	oat	0.004032258064516129	0.0022896393817973667
34917	oas	0.0	0.0005724098454493417
34918	oar	0.004032258064516129	0.0034344590726960505
34919	oaq	0.0	0.0
34920	oap	0.0	0.0
34921	oao	0.0	0.0
34922	oam	0.0	0.0005724098454493417
34923	oal	0.008064516129032258	0.0022896393817973667
34924	oak	0.0	0.0
34925	oag	0.0	0.0
34926	oaf	0.0	0.0
34927	ob5	0.0	0.0
34928	ob7	0.0	0.0
34929	ob;	0.0	0.0
34930	obv	0.0	0.0
34931	oc4	0.0	0.0017172295363480253
34932	oc3	0.004032258064516129	0.0
34933	oc2	0.0	0.0005724098454493417
34934	oc1	0.0	0.0005724098454493417
34935	oc0	0.0	0.0
34936	oc-	0.0	0.0011448196908986834
34937	oc)	0.0	0.0011448196908986834
34938	obä	0.0	0.0
34939	obz	0.0	0.0
34940	obx	0.0	0.0
34941	obu	0.0	0.0005724098454493417
34942	obb	0.0	0.0
34943	obr	0.0	0.0011448196908986834
34944	obp	0.0	0.0
34945	obo	0.0	0.0005724098454493417
34946	obm	0.0	0.0
34947	obj	0.0	0.0
34948	obi	0.008064516129032258	0.0028620492272467086
34949	obh	0.0	0.0
34950	obf	0.0	0.0
34951	obd	0.0	0.0
34952	obc	0.0	0.0
34953	okt	0.0	0.0
34954	oku	0.0	0.0005724098454493417
34955	okv	0.0	0.0
34956	ov8	0.0	0.0
34957	ov6	0.004032258064516129	0.0
34958	ov5	0.004032258064516129	0.0
34959	ov4	0.004032258064516129	0.0
34960	ov3	0.012096774193548387	0.0005724098454493417
34961	ov2	0.004032258064516129	0.0017172295363480253
34962	ov1	0.004032258064516129	0.0005724098454493417
34963	ov0	0.0	0.0
34964	ov/	0.0	0.0
34965	ov+	0.0	0.0005724098454493417
34966	ov)	0.0	0.0
34967	ouz	0.0	0.0
34968	oux	0.0	0.0005724098454493417
34969	ouw	0.0	0.0
34970	ouv	0.0	0.0
34971	oum	0.004032258064516129	0.0
34972	oul	0.0	0.0
34973	ouk	0.0	0.0
34974	oui	0.0	0.0
34975	ouh	0.0	0.0
34976	oug	0.0	0.0011448196908986834
34977	oue	0.0	0.0
34978	oud	0.0	0.0
34979	ouc	0.004032258064516129	0.0011448196908986834
34980	ov7	0.004032258064516129	0.0
34981	ov9	0.004032258064516129	0.0
34982	oky	0.0	0.0
34983	ov:	0.0	0.0
34984	ov：	0.0	0.0
34985	ov∆	0.0	0.0
34986	ovz	0.0	0.0
34987	ovy	0.004032258064516129	0.0
34988	ovx	0.0	0.0005724098454493417
34989	ovw	0.0	0.0
34990	ovv	0.0	0.0
34991	ovu	0.0	0.0011448196908986834
34992	ovt	0.004032258064516129	0.0
34993	ovs	0.004032258064516129	0.0
34994	ovr	0.0	0.0
34995	ovp	0.0	0.0
34996	ovn	0.0	0.0
34997	ovm	0.004032258064516129	0.0
34998	ovl	0.0	0.0
34999	ovk	0.004032258064516129	0.0
35000	ovg	0.0	0.0
35001	ovf	0.0	0.0
35002	ovd	0.0	0.0
35003	ovc	0.008064516129032258	0.0034344590726960505
35004	ovb	0.0	0.0
35005	ov_	0.0	0.0011448196908986834
35006	ov]	0.0	0.0
35007	oub	0.0	0.0005724098454493417
35008	oua	0.0	0.0
35009	ou_	0.0	0.0
35010	ou6	0.0	0.0
35011	ot7	0.0	0.0
35012	ot6	0.0	0.0
35013	ot5	0.0	0.0
35014	ot4	0.0	0.0
35015	ot3	0.0	0.0
35016	ot2	0.0	0.0
35017	ot1	0.0	0.0017172295363480253
35018	ot0	0.0	0.0
35019	ot/	0.0	0.0
35020	ot-	0.004032258064516129	0.0
35021	ot+	0.0	0.0
35022	ot)	0.0	0.0
35023	ot&	0.0	0.0
35024	ot#	0.0	0.0005724098454493417
35025	osz	0.0	0.0
35026	osy	0.0	0.0005724098454493417
35027	osx	0.0	0.0
35028	osw	0.0	0.0
35029	osv	0.0	0.0
35030	osr	0.004032258064516129	0.0
35031	osq	0.004032258064516129	0.0
35032	osn	0.0	0.0
35033	osm	0.0	0.0005724098454493417
35034	ot8	0.0	0.0
35035	ot9	0.0	0.0
35036	ot:	0.0	0.0
35037	ott	0.0	0.0005724098454493417
35038	ou5	0.0	0.0
35039	ou4	0.0	0.0
35040	ou2	0.0	0.0011448196908986834
35041	ou1	0.0	0.0
35042	ou/	0.0	0.0
35043	ou-	0.0	0.0
35044	otδ	0.0	0.0
35045	otx	0.0	0.0017172295363480253
35046	otw	0.0	0.0
35047	otu	0.004032258064516129	0.0022896393817973667
35048	ots	0.0	0.0
35049	otb	0.0	0.0
35050	otp	0.0	0.0
35051	otn	0.004032258064516129	0.0
35052	otm	0.0	0.0
35053	otl	0.0	0.0
35054	otk	0.0	0.0
35055	oti	0.012096774193548387	0.006296508299942759
35056	otg	0.0	0.0
35057	otf	0.0	0.0
35058	otd	0.0	0.0
35059	otc	0.0	0.0011448196908986834
35060	ow)	0.004032258064516129	0.0005724098454493417
35061	ow+	0.0	0.0005724098454493417
35062	ow/	0.0	0.0005724098454493417
35063	oxl	0.0	0.0
35064	oye	0.0	0.0
35065	oyc	0.0	0.0
35066	oyb	0.0	0.0005724098454493417
35067	oya	0.004032258064516129	0.0
35068	oy]	0.0	0.0
35069	oy8	0.0	0.0
35070	oy0	0.0	0.0
35071	oy-	0.0	0.0005724098454493417
35072	oy+	0.0	0.0
35073	oy)	0.0	0.0
35074	oy(	0.0	0.0
35075	oy'	0.0	0.0
35076	oxz	0.0	0.0
35077	oxy	0.0	0.018317115054378934
35078	oxv	0.0	0.0
35079	oxu	0.0	0.0
35080	oxt	0.0	0.0
35081	oxs	0.0	0.0005724098454493417
35082	oxr	0.0	0.0011448196908986834
35083	oxq	0.0	0.0
35084	oxp	0.0	0.0011448196908986834
35085	oxo	0.0	0.004006868918145392
35086	oxn	0.0	0.0005724098454493417
35087	oyf	0.0	0.0
35088	oyg	0.0	0.0
35089	oyh	0.0	0.0
35090	oz_	0.0	0.0005724098454493417
35091	ozo	0.0	0.0028620492272467086
35092	ozn	0.0	0.0
35093	ozl	0.0	0.0005724098454493417
35094	ozk	0.0	0.0
35095	ozi	0.0	0.0
35096	ozh	0.0	0.0
35097	ozg	0.0	0.0
35098	ozf	0.0	0.0
35099	ozb	0.0	0.0
35100	oza	0.0	0.0
35101	oy’	0.0	0.0
35102	oyi	0.0	0.0
35103	oyy	0.0	0.0
35104	oyw	0.0	0.0
35105	oyt	0.0	0.0
35106	oys	0.0	0.0005724098454493417
35107	oyr	0.0	0.0
35108	oyp	0.0	0.0
35109	oyo	0.0	0.0005724098454493417
35110	oyn	0.0	0.0
35111	oym	0.0	0.0
35112	oyl	0.0	0.0005724098454493417
35113	oxm	0.0	0.0005724098454493417
35114	oxk	0.0	0.0
35115	ow0	0.0	0.0
35116	oxh	0.0	0.0
35117	ows	0.0	0.0
35118	owr	0.0	0.0
35119	owp	0.0	0.0
35120	owo	0.0	0.0
35121	owm	0.004032258064516129	0.0
35122	owl	0.0	0.0
35123	owk	0.0	0.0
35124	owi	0.0	0.0005724098454493417
35125	owh	0.0	0.0
35126	owg	0.0	0.0
35127	owe	0.004032258064516129	0.004006868918145392
35128	owd	0.0	0.0
35129	owc	0.008064516129032258	0.0011448196908986834
35130	owb	0.0	0.0005724098454493417
35131	owa	0.008064516129032258	0.0005724098454493417
35132	ow;	0.0	0.0
35133	ow:	0.0	0.0
35134	ow8	0.0	0.0
35135	ow6	0.0	0.0
35136	ow4	0.0	0.0
35137	ow3	0.0	0.0
35138	ow2	0.0	0.0005724098454493417
35139	ow1	0.0	0.0011448196908986834
35140	owu	0.004032258064516129	0.0
35141	owv	0.0	0.0
35142	owy	0.0	0.0
35143	ox7	0.0	0.0
35144	oxf	0.0	0.0
35145	oxe	0.0	0.0011448196908986834
35146	oxd	0.0	0.0005724098454493417
35147	oxc	0.0	0.0022896393817973667
35148	oxb	0.0	0.0011448196908986834
35149	oxa	0.0	0.0028620492272467086
35150	ox_	0.012096774193548387	0.013737836290784202
35151	ox:	0.0	0.0
35152	ox9	0.0	0.0
35153	ox8	0.0	0.0
35154	ox6	0.0	0.0
35155	ox(	0.0	0.0
35156	ox5	0.0	0.0005724098454493417
35157	ox4	0.0	0.0005724098454493417
35158	ox3	0.0	0.0011448196908986834
35159	ox2	0.0	0.0028620492272467086
35160	ox1	0.004032258064516129	0.006868918145392101
35161	ox0	0.004032258064516129	0.0
35162	ox/	0.0	0.0017172295363480253
35163	ox-	0.004032258064516129	0.0022896393817973667
35164	ox+	0.004032258064516129	0.0011448196908986834
35165	ox)	0.0	0.0017172295363480253
35166	osk	0.0	0.0022896393817973667
35167	osj	0.0	0.0
35168	osh	0.008064516129032258	0.0011448196908986834
35169	omd	0.0	0.0005724098454493417
35170	on4	0.0	0.0005724098454493417
35171	on3	0.004032258064516129	0.0005724098454493417
35172	on1	0.004032258064516129	0.0028620492272467086
35173	on0	0.0	0.0
35174	on/	0.0	0.0011448196908986834
35175	on+	0.0	0.0011448196908986834
35176	on)	0.004032258064516129	0.0028620492272467086
35177	on(	0.0	0.0
35178	on#	0.0	0.0005724098454493417
35179	on"	0.0	0.0
35180	omí	0.0	0.0
35181	omx	0.0	0.0
35182	omv	0.0	0.0
35183	omu	0.0	0.0
35184	omt	0.0	0.0
35185	oms	0.0	0.0
35186	omr	0.0	0.0
35187	omq	0.0	0.0
35188	omn	0.0	0.0
35189	oml	0.0	0.0005724098454493417
35190	omk	0.0	0.0
35191	omh	0.0	0.0
35192	omg	0.0	0.0005724098454493417
35193	on5	0.0	0.0011448196908986834
35194	on6	0.0	0.0005724098454493417
35195	on7	0.0	0.0011448196908986834
35196	onr	0.004032258064516129	0.0
35197	oo:	0.0	0.0
35198	oo3	0.0	0.0
35199	oo2	0.0	0.0
35200	oo1	0.0	0.0
35201	on‚	0.0	0.0
35202	on’	0.0	0.0
35203	on	0.0	0.0
35204	onz	0.016129032258064516	0.0011448196908986834
35205	ony	0.0	0.0005724098454493417
35206	onw	0.0	0.0
35207	onp	0.0	0.0
35208	on8	0.0	0.0005724098454493417
35209	onn	0.0	0.0
35210	onm	0.0	0.0017172295363480253
35211	onk	0.0	0.0005724098454493417
35212	onj	0.0	0.0028620492272467086
35213	onf	0.0	0.0005724098454493417
35214	on]	0.0	0.0
35215	on?	0.0	0.0
35216	on;	0.0	0.0
35217	on:	0.0	0.0
35218	on9	0.0	0.0005724098454493417
35219	omf	0.0	0.0
35220	omc	0.0	0.0
35221	ooa	0.0	0.0
35222	omb	0.016129032258064516	0.008013737836290785
35223	olp	0.004032258064516129	0.0
35224	oln	0.0	0.0005724098454493417
35225	olk	0.0	0.0
35226	olh	0.0	0.0
35227	olg	0.0	0.0
35228	olf	0.004032258064516129	0.0005724098454493417
35229	olc	0.0	0.0
35230	olb	0.0	0.0
35231	ol]	0.0	0.0
35232	ol;	0.0	0.0
35233	ol:	0.0	0.0
35234	ol8	0.004032258064516129	0.0005724098454493417
35235	ol7	0.004032258064516129	0.0005724098454493417
35236	ol5	0.004032258064516129	0.0017172295363480253
35237	ol4	0.004032258064516129	0.0022896393817973667
35238	ol0	0.0	0.0011448196908986834
35239	ol/	0.0	0.0
35240	ol+	0.0	0.0
35241	ol)	0.0	0.010875787063537493
35242	ol(	0.0	0.0
35243	ol'	0.0	0.0
35244	ol#	0.0	0.0
35245	okz	0.0	0.0
35246	olq	0.0	0.0
35247	olr	0.004032258064516129	0.0022896393817973667
35248	olt	0.004032258064516129	0.0011448196908986834
35249	om1	0.004032258064516129	0.0011448196908986834
35250	om;	0.0	0.0
35251	om:	0.0	0.0
35252	om9	0.0	0.0
35253	om8	0.0	0.0
35254	om7	0.0	0.0
35255	om6	0.0	0.0
35256	om5	0.0	0.0
35257	om4	0.0	0.0005724098454493417
35258	om3	0.0	0.0005724098454493417
35259	om2	0.004032258064516129	0.0005724098454493417
35260	om0	0.0	0.0
35261	olv	0.0	0.0017172295363480253
35262	om/	0.0	0.0005724098454493417
35263	om-	0.0	0.0
35264	om+	0.0	0.0
35265	om)	0.0	0.0005724098454493417
35266	ol，	0.0	0.0
35267	ol）	0.0	0.0
35268	oló	0.0	0.0
35269	ol 	0.0	0.0
35270	ol|	0.0	0.0
35271	olw	0.0	0.0
35272	oo_	0.0	0.0
35273	ooe	0.0	0.0
35274	osg	0.004032258064516129	0.0005724098454493417
35275	or*	0.0	0.0
35276	orq	0.0	0.0
35277	orp	0.016129032258064516	0.004006868918145392
35278	oro	0.016129032258064516	0.005151688609044075
35279	orl	0.004032258064516129	0.0011448196908986834
35280	ork	0.0	0.0005724098454493417
35281	orj	0.0	0.0
35282	orh	0.0	0.0005724098454493417
35283	orf	0.0	0.004006868918145392
35284	ord	0.016129032258064516	0.01659988551803091
35285	orc	0.004032258064516129	0.0011448196908986834
35286	orb	0.0	0.0011448196908986834
35287	or]	0.0	0.0
35288	or;	0.0	0.0
35289	or:	0.0	0.0
35290	or9	0.0	0.0
35291	or8	0.0	0.0
35292	or7	0.0	0.0005724098454493417
35293	or6	0.0	0.0005724098454493417
35294	or5	0.0	0.0011448196908986834
35295	or2	0.012096774193548387	0.009730967372638809
35296	or0	0.0	0.0
35297	or/	0.0	0.0
35298	or-	0.008064516129032258	0.004006868918145392
35299	ors	0.008064516129032258	0.017172295363480253
35300	orv	0.004032258064516129	0.0
35301	orw	0.0	0.0
35302	os6	0.0	0.0005724098454493417
35303	osf	0.004032258064516129	0.0
35304	osd	0.004032258064516129	0.0
35305	osc	0.012096774193548387	0.0034344590726960505
35306	osb	0.004032258064516129	0.0
35307	os]	0.0	0.0
35308	os;	0.0	0.0
35309	os:	0.0	0.0
35310	os9	0.0	0.0
35311	os8	0.0	0.0
35312	os7	0.0	0.0
35313	os5	0.0	0.0
35314	orx	0.0	0.0
35315	os4	0.004032258064516129	0.0017172295363480253
35316	os3	0.004032258064516129	0.0005724098454493417
35317	os2	0.004032258064516129	0.0011448196908986834
35318	os1	0.0	0.0017172295363480253
35319	os0	0.0	0.0
35320	os/	0.004032258064516129	0.0
35321	os-	0.0	0.0011448196908986834
35322	os+	0.0	0.0
35323	os)	0.004032258064516129	0.0022896393817973667
35324	os(	0.0	0.0
35325	or+	0.0	0.0
35326	or)	0.0	0.0011448196908986834
35327	oof	0.0	0.0
35328	or(	0.0	0.0
35329	op7	0.0	0.0
35330	op6	0.004032258064516129	0.0
35331	op5	0.0	0.0
35332	op4	0.0	0.0
35333	op3	0.0	0.0
35334	op2	0.0	0.0005724098454493417
35335	op1	0.0	0.0
35336	op0	0.0	0.0
35337	op-	0.004032258064516129	0.0005724098454493417
35338	op+	0.0	0.0
35339	ooz	0.0	0.0
35340	oox	0.0	0.0
35341	oov	0.0	0.0005724098454493417
35342	oou	0.0	0.0
35343	oos	0.0	0.0005724098454493417
35344	oop	0.0	0.0
35345	ooo	0.0	0.0
35346	oon	0.0	0.0
35347	oom	0.0	0.0005724098454493417
35348	ook	0.0	0.0
35349	ooi	0.0	0.0
35350	ooh	0.0	0.0
35351	oog	0.0	0.0
35352	op8	0.0	0.0
35353	op9	0.004032258064516129	0.0005724098454493417
35354	op[	0.0	0.0
35355	opy	0.0	0.0005724098454493417
35356	oqz	0.0	0.0
35357	oqy	0.0	0.0
35358	oqx	0.0	0.0
35359	oqu	0.004032258064516129	0.0
35360	oqs	0.0	0.0
35361	oqr	0.0	0.0
35362	oql	0.0	0.0
35363	oqi	0.0	0.0
35364	oq_	0.0	0.0
35365	oq9	0.0	0.0
35366	opx	0.0	0.0005724098454493417
35367	op_	0.004032258064516129	0.0011448196908986834
35368	opw	0.0	0.0
35369	opp	0.004032258064516129	0.0005724098454493417
35370	opn	0.004032258064516129	0.0
35371	opl	0.020161290322580645	0.006868918145392101
35372	opk	0.0	0.0
35373	opg	0.0	0.0005724098454493417
35374	opf	0.0	0.0
35375	opd	0.0	0.0028620492272467086
35376	opc	0.0	0.0022896393817973667
35377	opb	0.0	0.0
35378	pki	0.0	0.0005724098454493417
35379	pkl	0.0	0.0
35380	rc]	0.0	0.0
35381	r&g	0.0	0.0
35382	r#c	0.0	0.0
35383	r#8	0.0	0.0
35384	r#7	0.0	0.0
35385	r#6	0.0	0.0
35386	r#5	0.0	0.0
35387	r#4	0.0	0.0
35388	r#3	0.004032258064516129	0.0
35389	r#1	0.004032258064516129	0.0011448196908986834
35390	r"_	0.0	0.0
35391	q™-	0.0	0.0
35392	qzz	0.0	0.0
35393	qzy	0.0	0.0005724098454493417
35394	qzr	0.0	0.0
35395	qzl	0.0	0.0
35396	qzj	0.0	0.0
35397	qze	0.0	0.0
35398	qzc	0.0	0.0
35399	qz_	0.0	0.0
35400	qz5	0.0	0.0
35401	qz2	0.0	0.0
35402	qyr	0.0	0.0
35403	qyf	0.0	0.0
35404	qya	0.0	0.0
35405	r&a	0.0	0.0
35406	r&l	0.004032258064516129	0.0
35407	qu3	0.0	0.0
35408	r'_	0.0	0.0
35409	r)*	0.0	0.0
35410	r(y	0.0	0.0
35411	r(x	0.0	0.0
35412	r(w	0.0	0.0005724098454493417
35413	r(v	0.0	0.0
35414	r(u	0.0	0.0
35415	r(s	0.0	0.0
35416	r(k	0.0	0.0
35417	r(i	0.0	0.0
35418	r(f	0.0	0.0
35419	r(e	0.0	0.0
35420	r(a	0.0	0.0
35421	r(_	0.0	0.0
35422	r(9	0.0	0.0
35423	r(8	0.0	0.0
35424	r(7	0.0	0.0
35425	r(5	0.0	0.0
35426	r(4	0.0	0.0
35427	r(3	0.0	0.0
35428	r(2	0.0	0.0
35429	r(1	0.0	0.0
35430	r(-	0.0	0.0
35431	r(+	0.0	0.0
35432	qy_	0.0	0.0
35433	qy:	0.0	0.0
35434	qy3	0.0	0.0
35435	qy0	0.0	0.0
35436	qvy	0.0	0.0
35437	qvt	0.0	0.0
35438	qvr	0.0	0.0
35439	qvl	0.0	0.0
35440	qvj	0.0	0.0
35441	qvg	0.0	0.0
35442	qvd	0.0	0.0
35443	qv_	0.0	0.0
35444	qv:	0.0	0.0
35445	qv3	0.0	0.0
35446	quz	0.0	0.0
35447	qur	0.0	0.0
35448	quo	0.0	0.0
35449	qun	0.0	0.0
35450	qum	0.0	0.0
35451	qul	0.0	0.0
35452	qui	0.016129032258064516	0.004006868918145392
35453	qug	0.0	0.0
35454	qub	0.0	0.0
35455	qu_	0.0	0.0
35456	qu:	0.0	0.0
35457	qu6	0.0	0.0
35458	qu5	0.0	0.0
35459	qw4	0.0	0.0
35460	qw:	0.0	0.0
35461	qw_	0.0	0.0
35462	qx:	0.0	0.0
35463	qy-	0.0	0.0
35464	qxx	0.0	0.0
35465	qxw	0.0	0.0
35466	qxs	0.0	0.0
35467	qxr	0.0	0.0
35468	qxq	0.0	0.0
35469	qxn	0.0	0.0
35470	qxe	0.0	0.0
35471	qxd	0.0	0.0
35472	qx_	0.0	0.0
35473	qwz	0.0	0.0
35474	qwa	0.0	0.0
35475	qwv	0.0	0.0
35476	qwt	0.0	0.0
35477	qws	0.0	0.0
35478	qwr	0.0	0.0
35479	qwq	0.0	0.0
35480	qwk	0.0	0.0
35481	qwi	0.0	0.0
35482	qwh	0.0	0.0
35483	qwf	0.0	0.0
35484	qwe	0.0	0.0
35485	r)+	0.0	0.0
35486	r)-	0.0	0.0
35487	r)/	0.0	0.0
35488	r-n	0.0	0.0005724098454493417
35489	r/c	0.0	0.0028620492272467086
35490	r/b	0.0	0.0
35491	r/a	0.0	0.0
35492	r/_	0.0	0.0
35493	r/8	0.0	0.0005724098454493417
35494	r/6	0.0	0.0
35495	r/5	0.0	0.0
35496	r/4	0.0	0.0
35497	r/1	0.0	0.0
35498	r/0	0.0	0.0
35499	r/+	0.0	0.0
35500	r-β	0.0	0.0
35501	r-{	0.0	0.0
35502	r-z	0.0	0.0
35503	r-y	0.0	0.0
35504	r-x	0.0	0.0
35505	r-w	0.004032258064516129	0.0
35506	r-v	0.0	0.0017172295363480253
35507	r-u	0.0	0.0
35508	r-t	0.004032258064516129	0.0022896393817973667
35509	r-s	0.004032258064516129	0.004006868918145392
35510	r-q	0.0	0.0
35511	r-p	0.0	0.0028620492272467086
35512	r/d	0.0	0.0
35513	r/e	0.0	0.0
35514	r/g	0.004032258064516129	0.0
35515	r/y	0.0	0.0
35516	r0h	0.0	0.0
35517	r0c	0.0	0.0
35518	r0b	0.0	0.0
35519	r0a	0.0	0.0
35520	r0_	0.004032258064516129	0.0
35521	r08	0.0	0.0022896393817973667
35522	r06	0.0	0.0011448196908986834
35523	r01	0.0	0.0022896393817973667
35524	r0-	0.004032258064516129	0.0005724098454493417
35525	r0+	0.0	0.0
35526	r/w	0.0	0.0
35527	r/h	0.0	0.0
35528	r/t	0.0	0.0011448196908986834
35529	r/s	0.0	0.0
35530	r/r	0.0	0.0
35531	r/p	0.0	0.0
35532	r/o	0.0	0.0
35533	r/n	0.0	0.0
35534	r/m	0.0	0.0005724098454493417
35535	r/l	0.0	0.0005724098454493417
35536	r/k	0.0	0.0
35537	r/i	0.0	0.0
35538	r-o	0.0	0.0011448196908986834
35539	r-m	0.012096774193548387	0.0017172295363480253
35540	r)2	0.0	0.0
35541	r-l	0.0	0.0017172295363480253
35542	r+r	0.0	0.0
35543	r+p	0.0	0.0005724098454493417
35544	r+o	0.0	0.0005724098454493417
35545	r+l	0.0	0.0
35546	r+j	0.0	0.0
35547	r+i	0.0	0.0
35548	r+h	0.0	0.0
35549	r+e	0.0	0.0
35550	r+d	0.0	0.0
35551	r+c	0.0	0.0005724098454493417
35552	r+a	0.0	0.0
35553	r+_	0.004032258064516129	0.0028620492272467086
35554	r+5	0.0	0.0
35555	r+3	0.0	0.0005724098454493417
35556	r+2	0.0	0.0
35557	r+1	0.0	0.0
35558	r+/	0.0	0.0
35559	r+)	0.0	0.0005724098454493417
35560	r+(	0.0	0.0
35561	r*_	0.0	0.0
35562	r)]	0.0	0.0
35563	r);	0.0	0.0
35564	r):	0.0	0.0
35565	r+s	0.0	0.0
35566	r+t	0.0	0.0
35567	r+v	0.0	0.0
35568	r-9	0.0	0.0
35569	r-k	0.004032258064516129	0.0011448196908986834
35570	r-j	0.0	0.0005724098454493417
35571	r-i	0.004032258064516129	0.0005724098454493417
35572	r-g	0.0	0.0
35573	r-f	0.0	0.0011448196908986834
35574	r-d	0.0	0.0028620492272467086
35575	r-c	0.0	0.0034344590726960505
35576	r-b	0.0	0.0017172295363480253
35577	r-a	0.0	0.004006868918145392
35578	r-_	0.0	0.0028620492272467086
35579	r-8	0.0	0.0005724098454493417
35580	r-#	0.0	0.0
35581	r-7	0.0	0.0005724098454493417
35582	r-6	0.0	0.0005724098454493417
35583	r-5	0.0	0.0005724098454493417
35584	r-4	0.0	0.0
35585	r-3	0.0	0.007441327990841442
35586	r-1	0.0	0.01030337721808815
35587	r-0	0.0	0.0005724098454493417
35588	r-/	0.0	0.0
35589	r--	0.0	0.0
35590	r-)	0.0	0.0
35591	qu4	0.0	0.0
35592	qu2	0.0	0.0
35593	r0m	0.0	0.0
35594	ql5	0.0	0.0
35595	ql1	0.0	0.0
35596	ql-	0.0	0.0
35597	qky	0.0	0.0
35598	qkx	0.0	0.0
35599	qku	0.0	0.0
35600	qkr	0.0	0.0
35601	qkq	0.0	0.0
35602	qko	0.0	0.0
35603	qkm	0.0	0.0
35604	qkl	0.0	0.0
35605	qkk	0.0	0.0
35606	qki	0.0	0.0005724098454493417
35607	qkg	0.0	0.0
35608	qkb	0.0	0.0
35609	qk_	0.0	0.0
35610	qk2	0.0	0.0
35611	qk-	0.0	0.0
35612	qjt	0.0	0.0
35613	qjr	0.0	0.0
35614	qjl	0.0	0.0
35615	qjg	0.0	0.0005724098454493417
35616	qj_	0.0	0.0
35617	qj]	0.0	0.0
35618	ql4	0.0	0.0
35619	ql:	0.0	0.0
35620	qu1	0.0	0.0
35621	ql_	0.0	0.0
35622	qmb	0.0	0.0
35623	qma	0.0	0.0
35624	qm_	0.0	0.0
35625	qm9	0.0	0.0
35626	qm8	0.0	0.0
35627	qm7	0.0	0.0
35628	qm6	0.0	0.0
35629	qm5	0.0	0.0
35630	qm4	0.0	0.0
35631	qm3	0.0	0.0
35632	qm2	0.0	0.0
35633	qm1	0.0	0.0
35634	qm-	0.0	0.0
35635	qlx	0.0	0.0
35636	qls	0.0	0.0
35637	qlr	0.0	0.0
35638	qlo	0.0	0.0
35639	qln	0.0	0.0
35640	qlm	0.0	0.0
35641	qlj	0.0	0.0
35642	qlg	0.0	0.0
35643	qle	0.0	0.0
35644	qld	0.0	0.0
35645	qj:	0.0	0.0
35646	qj3	0.0	0.0
35647	qiz	0.0	0.0
35648	qir	0.0	0.0
35649	qgq	0.0	0.0
35650	qgp	0.004032258064516129	0.0
35651	qgo	0.0	0.0
35652	qge	0.0	0.0
35653	qgb	0.0	0.0
35654	qga	0.0	0.0
35655	qg_	0.0	0.0
35656	qg:	0.0	0.0
35657	qg2	0.0	0.0
35658	qfz	0.0	0.0
35659	qft	0.0	0.0
35660	qfs	0.0	0.0
35661	qfr	0.0	0.0
35662	qfq	0.0	0.0
35663	qfo	0.0	0.0
35664	qfm	0.0	0.0
35665	qfd	0.0	0.0
35666	qf_	0.0	0.0
35667	qf:	0.0	0.0
35668	qf1	0.0	0.0
35669	qf0	0.0	0.0
35670	qez	0.0	0.0
35671	qev	0.0	0.0
35672	qgr	0.0	0.0
35673	qgt	0.0	0.0
35674	qh3	0.0	0.0
35675	qic	0.0	0.0
35676	qip	0.0	0.0
35677	qio	0.0	0.0
35678	qin	0.0	0.0
35679	qim	0.0	0.0
35680	qil	0.0	0.0
35681	qii	0.0	0.0005724098454493417
35682	qih	0.0	0.0
35683	qig	0.0	0.0
35684	qie	0.0	0.0
35685	qid	0.0	0.0
35686	qia	0.004032258064516129	0.0017172295363480253
35687	qh4	0.0	0.0
35688	qi_	0.0	0.0
35689	qhx	0.0	0.0
35690	qhv	0.0	0.0
35691	qhu	0.0	0.0
35692	qhs	0.0	0.0
35693	qhr	0.0	0.0
35694	qhl	0.0	0.0
35695	qhe	0.0	0.0
35696	qh_	0.0	0.0005724098454493417
35697	qh:	0.0	0.0
35698	qmc	0.0	0.0
35699	qmf	0.0	0.0
35700	qmi	0.0	0.0
35701	qqr	0.0	0.0
35702	qse	0.0	0.0
35703	qsd	0.0	0.0
35704	qsb	0.0	0.0005724098454493417
35705	qs_	0.0	0.0
35706	qs9	0.0	0.0
35707	qs1	0.0	0.0
35708	qs-	0.0	0.0
35709	qs)	0.0	0.0
35710	qrw	0.0	0.0
35711	qrv	0.0	0.0
35712	qru	0.0	0.0
35713	qrs	0.0	0.0005724098454493417
35714	qrr	0.0	0.0
35715	qrm	0.0	0.0
35716	qrk	0.0	0.0
35717	qri	0.0	0.0
35718	qre	0.0	0.0
35719	qrd	0.0	0.0
35720	qra	0.0	0.0
35721	qr_	0.0	0.0
35722	qr5	0.0	0.0
35723	qr3	0.0	0.0005724098454493417
35724	qr-	0.0	0.0
35725	qsf	0.004032258064516129	0.0
35726	qsg	0.0	0.0
35727	qsi	0.0	0.0
35728	qtm	0.0	0.0
35729	qu0	0.0	0.0
35730	qty	0.0	0.0
35731	qtw	0.0	0.0
35732	qtv	0.0	0.0
35733	qtt	0.0	0.0
35734	qtr	0.0	0.0
35735	qtq	0.0	0.0
35736	qtp	0.0	0.0
35737	qto	0.0	0.0
35738	qtn	0.0	0.0
35739	qti	0.0	0.0
35740	qsl	0.0	0.0
35741	qtf	0.0	0.0
35742	qta	0.0	0.0
35743	qt_	0.0	0.0
35744	qt:	0.0	0.0
35745	qt1	0.0	0.0
35746	qsu	0.0	0.0
35747	qst	0.0	0.0
35748	qss	0.0	0.0
35749	qsr	0.0	0.0
35750	qso	0.0	0.0
