Importance	Ngram	Frequency in race Columns	Frequency in Non race Columns
49309	fsn	0.0	9.564801530368245e-05
49310	fsm	0.0	9.564801530368245e-05
49311	fsl	0.0	0.0
49312	fsk	0.0	0.0
49313	fsj	0.0	0.0
49314	fsi	0.0	0.0001912960306073649
49315	fsh	0.0	0.0001912960306073649
49316	fsg	0.0	0.0001912960306073649
49317	ft4	0.0	9.564801530368245e-05
49318	ft5	0.0	0.0001912960306073649
49319	ft6	0.0	0.0
49320	ft7	0.0	0.0
49321	ftu	0.0	0.0
49322	fts	0.0	0.0009564801530368245
49323	ftr	0.0	9.564801530368245e-05
49324	ftp	0.0	0.0
49325	fto	0.0	9.564801530368245e-05
49326	ftn	0.0	0.0
49327	ftm	0.0	0.00028694404591104734
49328	ftl	0.0	0.0
49329	ftk	0.0	0.0
49330	ftj	0.0	0.0
49331	fti	0.0	0.0
49332	fth	0.0	9.564801530368245e-05
49333	ftg	0.0	0.0
49334	ftf	0.0	0.0
49335	fte	0.0	0.004973696795791487
49336	ftd	0.0	0.0
49337	ftc	0.0	0.0001912960306073649
49338	ftb	0.0	0.0
49339	fta	0.0	0.0
49340	ft]	0.0	0.0
49341	ft;	0.0	0.0
49342	ft9	0.0	0.0
49343	ft8	0.0	0.0
49344	fsf	0.0	0.0
49345	fse	0.0	0.00028694404591104734
49346	fsd	0.0	0.0
49347	frx	0.0	0.0
49348	frv	0.0	0.0003825920612147298
49349	fru	0.0	9.564801530368245e-05
49350	frt	0.0	0.0
49351	frs	0.0	9.564801530368245e-05
49352	frr	0.0	0.0
49353	frp	0.0	9.564801530368245e-05
49354	frn	0.0	0.0001912960306073649
49355	frl	0.0	0.0
49356	frk	0.0	0.0
49357	frh	0.0	0.0
49358	frg	0.0	0.0
49359	frf	0.0	0.0
49360	fre	0.0	0.0028694404591104736
49361	frd	0.0	9.564801530368245e-05
49362	frc	0.0	0.0001912960306073649
49363	frb	0.0	0.0
49364	fr_	0.0	0.0012434241989478718
49365	fr9	0.0	0.0
49366	fr8	0.0	0.0
49367	fr7	0.0	0.0
49368	fr6	0.0	9.564801530368245e-05
49369	fr5	0.0	9.564801530368245e-05
49370	fr4	0.0	9.564801530368245e-05
49371	frw	0.0	0.0
49372	fry	0.0	0.0
49373	fsc	0.0	0.0005738880918220947
49374	frz	0.0	0.0
49375	fsb	0.0	0.0001912960306073649
49376	fsa	0.0	0.00028694404591104734
49377	fs_	0.0	0.0015303682448589192
49378	fs]	0.0	0.0
49379	fs:	0.0	0.0
49380	fs8	0.0	9.564801530368245e-05
49381	fs7	0.0	0.0
49382	fs6	0.0	0.0001912960306073649
49383	fs5	0.0	0.0001912960306073649
49384	fs4	0.0	0.0
49385	fs3	0.0	0.0
49386	fs2	0.0	0.0
49387	fs1	0.0	0.0
49388	fs0	0.0	0.0
49389	fs/	0.0	0.0
49390	fs-	0.0	0.0
49391	fs+	0.0	9.564801530368245e-05
49392	fs*	0.0	0.0
49393	fs)	0.0	0.0001912960306073649
49394	fs(	0.0	0.0
49395	fs&	0.0	0.0
49396	fs#	0.0	9.564801530368245e-05
49397	frα	0.0	0.0
49398	ftv	0.0	0.0
49399	ftw	0.0	0.0
49400	ftx	0.0	0.0
49401	fx2	0.0	0.0
49402	fx0	0.0	0.0
49403	fx-	0.0	9.564801530368245e-05
49404	fwx	0.0	0.0
49405	fwu	0.0	0.0
49406	fwr	0.0	0.0
49407	fwn	0.0	9.564801530368245e-05
49408	fwm	0.0	0.0
49409	fwl	0.0	0.0
49410	fwj	0.0	9.564801530368245e-05
49411	fwi	0.0	0.0
49412	fwg	0.0	0.0
49413	fwe	0.0	0.0
49414	fwd	0.0	0.0
49415	fwb	0.0	9.564801530368245e-05
49416	fwa	0.0	0.0
49417	fw_	0.0	9.564801530368245e-05
49418	fw9	0.0	0.0
49419	fw2	0.0	0.0
49420	fw1	0.0	0.0
49421	fw-	0.0	0.0
49422	fvz	0.0	0.0
49423	fvw	0.0	0.0
49424	fvu	0.0	0.0
49425	fx1	0.0	0.0
49426	fx3	0.0	0.0
49427	fvm	0.0	0.0
49428	fx4	0.0	0.0
49429	fyc	0.0	0.0
49430	fyb	0.0	0.0
49431	fya	0.0	9.564801530368245e-05
49432	fy_	0.0	0.000860832137733142
49433	fy3	0.0	0.0
49434	fy2	0.0	0.0
49435	fy-	0.0	0.0
49436	fy(	0.0	0.0
49437	fxy	0.0	0.0
49438	fxx	0.0	0.0
49439	fxs	0.0	0.0001912960306073649
49440	fxr	0.0	0.0001912960306073649
49441	fxn	0.0	0.0
49442	fxg	0.0	0.0001912960306073649
49443	fxe	0.0	0.0
49444	fxc	0.0	0.0
49445	fxb	0.0	0.0
49446	fx_	0.0	9.564801530368245e-05
49447	fx9	0.0	0.0
49448	fx8	0.0	0.0
49449	fx7	0.0	0.0
49450	fx6	0.0	0.0
49451	fx5	0.0	0.0
49452	fvr	0.0	0.0
49453	fvi	0.0	0.00028694404591104734
49454	fty	0.0	0.0
49455	fuk	0.0	0.0001912960306073649
49456	fui	0.0	0.0
49457	fuh	0.0	9.564801530368245e-05
49458	fue	0.0	0.0
49459	fud	0.0	9.564801530368245e-05
49460	fuc	0.0	0.0001912960306073649
49461	fub	0.0	0.00028694404591104734
49462	fua	0.0	0.0
49463	fu_	0.0	0.00047824007651841227
49464	fu:	0.0	0.0
49465	fu9	0.0	0.0001912960306073649
49466	fu8	0.0	0.0
49467	fu7	0.0	0.0
49468	fu6	0.0	0.0
49469	fu5	0.0	0.0
49470	fu4	0.0	0.0
49471	fu3	0.0	0.0
49472	fu2	0.0	0.0
49473	fu1	0.0	0.0
49474	fu0	0.0	0.0
49475	fu/	0.0	9.564801530368245e-05
49476	fu-	0.0	0.0
49477	fu+	0.0	0.0
49478	fu)	0.0	9.564801530368245e-05
49479	fuj	0.0	0.0001912960306073649
49480	fum	0.0	0.0001912960306073649
49481	fvf	0.0	0.0
49482	fun	0.0	0.000860832137733142
49483	fve	0.0	0.0
49484	fvd	0.0	0.0
49485	fvc	0.0	0.0
49486	fvb	0.0	0.0
49487	fv_	0.0	0.0003825920612147298
49488	fv:	0.0	0.0
49489	fv8	0.0	0.0
49490	fv6	0.0	0.0
49491	fv3	0.0	0.0001912960306073649
49492	fv2	0.0	0.0
49493	fv1	0.0	0.0
49494	fv/	0.0	9.564801530368245e-05
49495	fv-	0.0	0.0
49496	fv#	0.0	0.0
49497	fuy	0.0	0.0
49498	fux	0.0	0.0
49499	fuw	0.0	0.0
49500	fuv	0.0	0.0
49501	fuu	0.0	0.0
49502	fut	0.0	0.0
49503	fur	0.0	0.0009564801530368245
49504	fup	0.0	0.0
49505	fuo	0.0	9.564801530368245e-05
49506	fr3	0.0	9.564801530368245e-05
49507	fr2	0.0	9.564801530368245e-05
49508	fr1	0.0	0.00047824007651841227
49509	fma	0.0	0.0
49510	fm:	0.0	0.0
49511	fm9	0.0	0.0
49512	fm5	0.0	0.0
49513	fm4	0.0	0.0
49514	fm3	0.0	0.0
49515	fm2	0.0	0.0
49516	fm1	0.0	0.00028694404591104734
49517	fm0	0.0	0.0
49518	fm-	0.0	0.0003825920612147298
49519	fm)	0.0	0.0
49520	flx	0.0	0.0
49521	flw	0.0	9.564801530368245e-05
49522	flv	0.0	9.564801530368245e-05
49523	flt	0.0	9.564801530368245e-05
49524	fls	0.0	0.0
49525	flr	0.0	0.0
49526	flp	0.0	0.00028694404591104734
49527	fln	0.0	0.0
49528	flk	0.0	0.0
49529	fli	0.0	0.00047824007651841227
49530	flh	0.0	0.0
49531	flg	0.0	0.0
49532	flf	0.0	0.0
49533	fm_	0.0	0.0003825920612147298
49534	fmb	0.0	0.00028694404591104734
49535	fld	0.0	0.0001912960306073649
49536	fmc	0.0	0.0
49537	fn2	0.0	0.0
49538	fn1	0.0	0.0
49539	fn0	0.0	0.0
49540	fn/	0.0	0.0
49541	fn-	0.0	0.0003825920612147298
49542	fn+	0.0	0.0
49543	fn)	0.0	0.0
49544	fn(	0.0	0.0001912960306073649
49545	fmz	0.0	0.0
49546	fmx	0.0	0.0
49547	fmw	0.0	0.0
49548	fmu	0.0	0.0
49549	fmt	0.0	0.0
49550	fms	0.0	0.0
49551	fmr	0.0	0.00028694404591104734
49552	fmo	0.0	0.00028694404591104734
49553	fmn	0.0	0.0
49554	fmk	0.0	0.0
49555	fmi	0.0	0.0001912960306073649
49556	fmg	0.0	0.0
49557	fmf	0.0	0.0
49558	fme	0.0	9.564801530368245e-05
49559	fmd	0.0	0.0
49560	fle	0.0	0.0001912960306073649
49561	flc	0.0	9.564801530368245e-05
49562	fn4	0.0	9.564801530368245e-05
49563	fkb	0.0	0.00047824007651841227
49564	fk_	0.0	0.0003825920612147298
49565	fk:	0.0	0.0
49566	fk9	0.0	0.0
49567	fk8	0.0	0.0
49568	fk5	0.0	0.0
49569	fk4	0.0	9.564801530368245e-05
49570	fk3	0.0	0.0
49571	fk2	0.0	0.0001912960306073649
49572	fk1	0.0	9.564801530368245e-05
49573	fk-	0.0	0.0
49574	fk)	0.0	0.0
49575	fjy	0.0	0.0
49576	fjr	0.0	0.0
49577	fjo	0.0	0.0
49578	fji	0.0	0.0
49579	fjf	0.0	0.0
49580	fjc	0.0	0.0
49581	fjb	0.0	0.0
49582	fja	0.0	0.0
49583	fj_	0.0	9.564801530368245e-05
49584	fj:	0.0	0.0
49585	fj5	0.0	0.0
49586	fj2	0.0	0.0
49587	fka	0.0	0.0
49588	fkd	0.0	0.0
49589	fl_	0.0	0.001052128168340507
49590	fkf	0.0	0.0
49591	fl;	0.0	0.0
49592	fl:	0.0	0.0
49593	fl9	0.0	9.564801530368245e-05
49594	fl8	0.0	9.564801530368245e-05
49595	fl7	0.0	9.564801530368245e-05
49596	fl6	0.0	9.564801530368245e-05
49597	fl5	0.0	9.564801530368245e-05
49598	fl4	0.0	9.564801530368245e-05
49599	fl3	0.0	0.0001912960306073649
49600	fl2	0.0	0.00028694404591104734
49601	fl1	0.0	0.0003825920612147298
49602	fl0	0.0	0.0
49603	fl/	0.0	0.0003825920612147298
49604	fl-	0.0	0.00028694404591104734
49605	fl+	0.0	0.0
49606	fl)	0.0	9.564801530368245e-05
49607	fl(	0.0	0.0
49608	fkv	0.0	0.0
49609	fkr	0.0	0.0
49610	fkn	0.0	0.0
49611	fkk	0.0	0.0
49612	fkh	0.0	0.0
49613	fkg	0.0	0.0
49614	fn3	0.0	0.0
49615	fn5	0.0	0.0
49616	fr0	0.0	0.0
49617	fpk	0.0	0.0001912960306073649
49618	fph	0.0	0.0
49619	fpg	0.0	9.564801530368245e-05
49620	fpf	0.0	0.0
49621	fpe	0.0	0.0021999043519846965
49622	fpd	0.0	0.0
49623	fpc	0.0	0.0
49624	fpb	0.0	0.0
49625	fpa	0.0	0.0001912960306073649
49626	fp]	0.0	0.0
49627	fp;	0.0	0.0
49628	fp:	0.0	0.0
49629	fp9	0.0	0.0
49630	fp8	0.0	0.0
49631	fp7	0.0	0.0
49632	fp6	0.0	9.564801530368245e-05
49633	fp5	0.0	9.564801530368245e-05
49634	fp4	0.0	0.0
49635	fp3	0.0	0.0001912960306073649
49636	fp2	0.0	9.564801530368245e-05
49637	fp1	0.0	0.0
49638	fp0	0.0	0.0
49639	fp/	0.0	0.0003825920612147298
49640	fp+	0.0	0.0013390722142515542
49641	fpi	0.0	0.0
49642	fpl	0.0	0.0
49643	fp(	0.0	9.564801530368245e-05
49644	fpm	0.0	9.564801530368245e-05
49645	fr/	0.0	0.0
49646	fr-	0.0	0.0005738880918220947
49647	fr+	0.0	9.564801530368245e-05
49648	fr)	0.0	0.0
49649	fqy	0.0	0.0
49650	fqx	0.0	0.0
49651	fqr	0.0	0.0
49652	fqm	0.0	0.0
49653	fqj	0.0	0.0
49654	fqh	0.0	0.0
49655	fq_	0.0	0.0
49656	fpz	0.0	0.0
49657	fpy	0.0	0.0
49658	fpw	0.0	0.0
49659	fpv	0.0	9.564801530368245e-05
49660	fpu	0.0	9.564801530368245e-05
49661	fpt	0.0	0.0
49662	fps	0.0	0.0001912960306073649
49663	fpr	0.0	0.0
49664	fpq	0.0	0.0
49665	fpp	0.0	0.0
49666	fpo	0.0	0.0
49667	fpn	0.0	9.564801530368245e-05
49668	fp)	0.0	0.0001912960306073649
49669	fov	0.0	9.564801530368245e-05
49670	fn6	0.0	0.0
49671	fnα	0.0	9.564801530368245e-05
49672	fnz	0.0	0.0
49673	fny	0.0	0.0
49674	fnw	0.0	0.0
49675	fnv	0.0	0.0
49676	fnt	0.0	0.0
49677	fns	0.0	0.0
49678	fnr	0.0	0.0
49679	fnp	0.0	0.0
49680	fno	0.0	0.0
49681	fnn	0.0	0.0
49682	fnl	0.0	0.0
49683	fnj	0.0	0.0
49684	fni	0.0	0.0
49685	fng	0.0	0.0013390722142515542
49686	fnf	0.0	0.0001912960306073649
49687	fne	0.0	9.564801530368245e-05
49688	fnd	0.0	0.0
49689	fnc	0.0	0.0
49690	fnb	0.0	0.0012434241989478718
49691	fna	0.0	0.0011477761836441894
49692	fn_	0.0	0.0005738880918220947
49693	fn]	0.0	0.0
49694	fn:	0.0	0.0
49695	fnƴ	0.0	0.0
49696	fnβ	0.0	9.564801530368245e-05
49697	fou	0.0	0.0005738880918220947
49698	fnγ	0.0	0.0001912960306073649
49699	fot	0.0	0.0
49700	fos	0.0	0.0009564801530368245
49701	fop	0.0	0.0
49702	foo	0.0	0.0003825920612147298
49703	fon	0.0	0.0
49704	fom	0.0	0.0
49705	fol	0.0	0.0040172166427546625
49706	fok	0.0	0.0
49707	fog	0.0	0.0003825920612147298
49708	fof	0.0	0.0
49709	foe	0.0	0.0
49710	foc	0.0	0.00047824007651841227
49711	fob	0.0	0.00047824007651841227
49712	foa	0.0	0.0
49713	fo_	0.0	0.0
49714	fo:	0.0	0.0
49715	fo6	0.0	0.0
49716	fo5	0.0	0.0
49717	fo2	0.0	9.564801530368245e-05
49718	fo1	0.0	0.0
49719	fo0	0.0	0.0
49720	fo-	0.0	0.0
49721	fnλ	0.0	0.0
49722	f79	0.0	9.564801530368245e-05
49723	f78	0.0	9.564801530368245e-05
49724	f77	0.0	0.0
49725	ets	0.0	0.0028694404591104736
49726	eu-	0.0	9.564801530368245e-05
49727	eu+	0.0	9.564801530368245e-05
49728	eu)	0.0	0.0
49729	et∆	0.0	0.0
49730	et’	0.0	0.0
49731	etz	0.0	0.0
49732	ety	0.0	9.564801530368245e-05
49733	etx	0.0	0.0
49734	etw	0.0	0.00028694404591104734
49735	etv	0.0	0.0006695361071257771
49736	etu	0.0	0.0005738880918220947
49737	etq	0.0	0.0
49738	exv	0.0	9.564801530368245e-05
49739	etp	0.0	0.0007651841224294596
49740	etn	0.0	9.564801530368245e-05
49741	etm	0.0	0.0001912960306073649
49742	etl	0.0	9.564801530368245e-05
49743	etk	0.0	9.564801530368245e-05
49744	etj	0.0	0.0
49745	etg	0.0	0.0
49746	etf	0.0	0.0001912960306073649
49747	etc	0.0	0.0001912960306073649
49748	etb	0.0	9.564801530368245e-05
49749	et]	0.0	0.0
49750	eu0	0.0	0.0
49751	eu1	0.0	9.564801530368245e-05
49752	eu2	0.0	9.564801530368245e-05
49753	eu3	0.0	9.564801530368245e-05
49754	eup	0.0	0.0003825920612147298
49755	euo	0.0	0.0
49756	eun	0.0	0.00028694404591104734
49757	eum	0.0	0.0024868483978957435
49758	eul	0.0	0.0
49759	euj	0.0	9.564801530368245e-05
49760	eui	0.0	0.0
49761	euh	0.0	9.564801530368245e-05
49762	eug	0.0	0.0
49763	euf	0.0	0.0
49764	eue	0.0	0.0
49765	eud	0.0	0.0
49766	euc	0.0	0.0005738880918220947
49767	eub	0.0	0.0
49768	eua	0.0	0.0
49769	eu]	0.0	0.0
49770	eu:	0.0	0.0
49771	eu9	0.0	0.0
49772	eu8	0.0	0.0
49773	eu7	0.0	0.0
49774	eu6	0.0	0.0
49775	eu5	0.0	9.564801530368245e-05
49776	eu4	0.0	9.564801530368245e-05
49777	et;	0.0	0.0
49778	et:	0.0	0.0
49779	et9	0.0	9.564801530368245e-05
49780	eso	0.0	0.003347680535628886
49781	esm	0.0	0.0
49782	esl	0.0	9.564801530368245e-05
49783	esk	0.0	0.0016260162601626016
49784	esh	0.0	0.0018173122907699664
49785	esg	0.0	0.0
49786	esf	0.0	0.0001912960306073649
49787	esd	0.0	0.0
49788	esb	0.0	9.564801530368245e-05
49789	esa	0.0	0.00047824007651841227
49790	es]	0.0	0.0
49791	es[	0.0	0.0
49792	es;	0.0	0.0
49793	es:	0.0	0.0
49794	es9	0.0	0.00047824007651841227
49795	es8	0.0	0.0003825920612147298
49796	es7	0.0	0.0001912960306073649
49797	es6	0.0	0.0003825920612147298
49798	es5	0.0	0.00028694404591104734
49799	es3	0.0	0.0007651841224294596
49800	es2	0.0	0.001912960306073649
49801	es1	0.0	0.001052128168340507
49802	es0	0.0	0.0001912960306073649
49803	es/	0.0	0.00047824007651841227
49804	esn	0.0	0.0
49805	esq	0.0	0.0
49806	et8	0.0	9.564801530368245e-05
49807	esr	0.0	0.000860832137733142
49808	et7	0.0	0.0001912960306073649
49809	et6	0.0	0.0001912960306073649
49810	et5	0.0	0.00028694404591104734
49811	et4	0.0	0.0003825920612147298
49812	et3	0.0	0.00028694404591104734
49813	et2	0.0	0.0006695361071257771
49814	et1	0.0	0.0012434241989478718
49815	et0	0.0	0.0
49816	et/	0.0	9.564801530368245e-05
49817	et+	0.0	9.564801530368245e-05
49818	et)	0.0	9.564801530368245e-05
49819	et(	0.0	0.0
49820	et'	0.0	0.0
49821	et#	0.0	0.0
49822	es；	0.0	0.0
49823	es（	0.0	9.564801530368245e-05
49824	esâ	0.0	0.0
49825	esz	0.0	0.0
49826	esy	0.0	0.0
49827	esx	0.0	0.0
49828	esw	0.0	0.0
49829	esv	0.0	0.0
49830	esu	0.0	0.0005738880918220947
49831	euu	0.0	0.0
49832	euv	0.0	0.0
49833	euw	0.0	0.0
49834	ex1	0.0	0.0003825920612147298
49835	ex/	0.0	0.0001912960306073649
49836	ex-	0.0	0.0003825920612147298
49837	ex+	0.0	9.564801530368245e-05
49838	ex)	0.0	0.0
49839	ex(	0.0	0.0
49840	ewy	0.0	9.564801530368245e-05
49841	ewt	0.0	9.564801530368245e-05
49842	ews	0.0	0.0005738880918220947
49843	ewr	0.0	9.564801530368245e-05
49844	ewq	0.0	0.0
49845	ewp	0.0	0.0
49846	ewo	0.0	0.00047824007651841227
49847	ewn	0.0	0.0
49848	ewm	0.0	9.564801530368245e-05
49849	ewl	0.0	9.564801530368245e-05
49850	ewk	0.0	0.0
49851	ewi	0.0	0.000860832137733142
49852	ewh	0.0	0.0
49853	ewg	0.0	0.0
49854	ewf	0.0	0.0
49855	ewe	0.0	0.0001912960306073649
49856	ewd	0.0	0.0
49857	ewc	0.0	0.0
49858	ex0	0.0	0.0
49859	ex2	0.0	9.564801530368245e-05
49860	ew:	0.0	0.0
49861	ex3	0.0	9.564801530368245e-05
49862	ext	0.0	0.004782400765184123
49863	exs	0.0	0.0
49864	exr	0.0	0.0001912960306073649
49865	exn	0.0	0.0
49866	exm	0.0	0.0
49867	exl	0.0	0.0
49868	exi	0.0	0.0009564801530368245
49869	exh	0.0	9.564801530368245e-05
49870	exg	0.0	0.0
49871	exf	0.0	9.564801530368245e-05
49872	exe	0.0	0.0006695361071257771
49873	exd	0.0	0.0
49874	exc	0.0	0.0006695361071257771
49875	exb	0.0	0.0
49876	exa	0.0	0.001052128168340507
49877	ex]	0.0	0.0
49878	ex;	0.0	0.0
49879	ex:	0.0	0.0
49880	ex9	0.0	9.564801530368245e-05
49881	ex8	0.0	9.564801530368245e-05
49882	ex7	0.0	9.564801530368245e-05
49883	ex6	0.0	9.564801530368245e-05
49884	ex5	0.0	0.0003825920612147298
49885	ewb	0.0	0.0001912960306073649
49886	ew9	0.0	0.0
49887	eux	0.0	0.0
49888	evj	0.0	0.0
49889	evg	0.0	0.0
49890	evf	0.0	9.564801530368245e-05
49891	evd	0.0	0.0
49892	evc	0.0	0.0
49893	evb	0.0	0.0
49894	eva	0.0	0.0006695361071257771
49895	ev_	0.0	0.0016260162601626016
49896	ev]	0.0	0.0
49897	ev:	0.0	0.0
49898	ev9	0.0	0.0
49899	ev8	0.0	0.0
49900	ev7	0.0	0.0
49901	ev6	0.0	0.0
49902	ev5	0.0	0.0
49903	ev4	0.0	0.0001912960306073649
49904	ev3	0.0	0.00047824007651841227
49905	ev1	0.0	0.0005738880918220947
49906	ev0	0.0	9.564801530368245e-05
49907	ev-	0.0	0.00028694404591104734
49908	ev+	0.0	0.0
49909	ev)	0.0	0.0
49910	euz	0.0	0.0
49911	euy	0.0	0.0
49912	evh	0.0	0.0
49913	evk	0.0	0.0
49914	ew8	0.0	9.564801530368245e-05
49915	evl	0.0	0.0
49916	ew7	0.0	0.0
49917	ew6	0.0	0.0
49918	ew5	0.0	0.0
49919	ew4	0.0	0.0
49920	ew3	0.0	0.0
49921	ew2	0.0	0.0
49922	ew1	0.0	0.0
49923	ew0	0.0	0.0
49924	ew-	0.0	0.0
49925	evz	0.0	0.0
49926	evy	0.0	9.564801530368245e-05
49927	evx	0.0	0.0
49928	evw	0.0	0.0
49929	evv	0.0	0.0001912960306073649
49930	evu	0.0	0.0
49931	evt	0.0	0.0
49932	evs	0.0	0.0009564801530368245
49933	evr	0.0	0.0
49934	evq	0.0	0.0
49935	evp	0.0	0.0001912960306073649
49936	evo	0.0	0.0001912960306073649
49937	evn	0.0	0.0
49938	evm	0.0	9.564801530368245e-05
49939	es-	0.0	0.0021999043519846965
49940	es+	0.0	0.0
49941	es)	0.0	0.001912960306073649
49942	eoa	0.0	0.0009564801530368245
49943	eo^	0.0	0.0
49944	eo;	0.0	0.0
49945	eo:	0.0	0.0
49946	eo9	0.0	0.0
49947	eo8	0.0	0.0
49948	eo7	0.0	0.0
49949	eo6	0.0	0.0
49950	eo5	0.0	0.0
49951	eo4	0.0	0.0
49952	eo3	0.0	9.564801530368245e-05
49953	eo2	0.0	0.0
49954	eo1	0.0	0.00028694404591104734
49955	eo/	0.0	9.564801530368245e-05
49956	eo+	0.0	0.0
49957	eo)	0.0	0.0
49958	en’	0.0	9.564801530368245e-05
49959	en–	0.0	0.0
49960	enó	0.0	0.0
49961	ené	0.0	0.0
49962	enâ	0.0	0.0
49963	eny	0.0	0.00028694404591104734
49964	enx	0.0	9.564801530368245e-05
49965	enw	0.0	9.564801530368245e-05
49966	eo_	0.0	0.0003825920612147298
49967	eob	0.0	0.0007651841224294596
49968	enu	0.0	0.00028694404591104734
49969	eoc	0.0	0.00047824007651841227
49970	ep0	0.0	9.564801530368245e-05
49971	ep/	0.0	0.0001912960306073649
49972	ep+	0.0	0.0
49973	ep)	0.0	0.0
49974	ep(	0.0	0.0
49975	ep#	0.0	9.564801530368245e-05
49976	eoz	0.0	0.0
49977	eoy	0.0	0.0
49978	eox	0.0	9.564801530368245e-05
49979	eow	0.0	0.0
49980	eov	0.0	0.00028694404591104734
49981	eor	0.0	9.564801530368245e-05
49982	eoq	0.0	0.0
49983	eoo	0.0	0.0
49984	eom	0.0	0.00047824007651841227
49985	eok	0.0	9.564801530368245e-05
49986	eoj	0.0	0.0
49987	eoi	0.0	0.0
49988	eoh	0.0	0.0
49989	eog	0.0	0.0016260162601626016
49990	eof	0.0	0.00047824007651841227
49991	eoe	0.0	9.564801530368245e-05
49992	eod	0.0	0.0
49993	env	0.0	0.001721664275466284
49994	enr	0.0	0.0013390722142515542
49995	ep5	0.0	0.001721664275466284
49996	en(	0.0	0.0
49997	en&	0.0	0.0
49998	emz	0.0	0.0
49999	emy	0.0	9.564801530368245e-05
50000	emx	0.0	0.0
50001	emw	0.0	0.0001912960306073649
50002	emv	0.0	0.0
50003	emt	0.0	0.00028694404591104734
50004	ems	0.0	0.0007651841224294596
50005	emr	0.0	9.564801530368245e-05
50006	emn	0.0	0.0001912960306073649
50007	emm	0.0	0.00028694404591104734
50008	eml	0.0	0.0001912960306073649
50009	emk	0.0	0.0
50010	emj	0.0	0.0
50011	emh	0.0	0.0
50012	emg	0.0	0.0
50013	emf	0.0	0.0
50014	eme	0.0	0.0031563845050215206
50015	emd	0.0	0.00028694404591104734
50016	emc	0.0	0.000860832137733142
50017	em]	0.0	0.0
50018	em;	0.0	0.0
50019	em:	0.0	0.0
50020	en'	0.0	0.00028694404591104734
50021	en+	0.0	9.564801530368245e-05
50022	enq	0.0	0.0
50023	en-	0.0	0.0009564801530368245
50024	enp	0.0	9.564801530368245e-05
50025	enn	0.0	0.0001912960306073649
50026	enm	0.0	0.0
50027	enl	0.0	0.00028694404591104734
50028	enk	0.0	0.0001912960306073649
50029	enj	0.0	9.564801530368245e-05
50030	enh	0.0	0.0011477761836441894
50031	enf	0.0	0.0
50032	enb	0.0	9.564801530368245e-05
50033	en?	0.0	0.0
50034	en;	0.0	0.0
50035	en:	0.0	0.0
50036	en9	0.0	0.0001912960306073649
50037	en8	0.0	9.564801530368245e-05
50038	en7	0.0	0.0
50039	en6	0.0	0.0
50040	en5	0.0	9.564801530368245e-05
50041	en4	0.0	0.0
50042	en3	0.0	0.0
50043	en2	0.0	9.564801530368245e-05
50044	en1	0.0	0.00028694404591104734
50045	en0	0.0	0.0001912960306073649
50046	en/	0.0	9.564801530368245e-05
50047	ep4	0.0	0.003634624581539933
50048	ep6	0.0	0.0012434241989478718
50049	es(	0.0	9.564801530368245e-05
50050	er7	0.0	9.564801530368245e-05
50051	er5	0.0	0.00028694404591104734
50052	er4	0.0	0.00028694404591104734
50053	er3	0.0	0.0003825920612147298
50054	er2	0.0	0.0012434241989478718
50055	er0	0.0	0.0
50056	er/	0.0	0.0001912960306073649
50057	er-	0.0	0.002104256336681014
50058	er+	0.0	0.00028694404591104734
50059	er(	0.0	9.564801530368245e-05
50060	er'	0.0	0.00028694404591104734
50061	er&	0.0	0.0
50062	er#	0.0	0.0
50063	er"	0.0	0.0
50064	eq™	0.0	0.0
50065	eqz	0.0	0.0
50066	eqy	0.0	0.0
50067	eqx	0.0	0.0
50068	eqw	0.0	9.564801530368245e-05
50069	eqv	0.0	0.0
50070	eqt	0.0	0.0
50071	eqs	0.0	0.0
50072	eqr	0.0	0.0
50073	eqq	0.0	0.0
50074	er6	0.0	9.564801530368245e-05
50075	er8	0.0	9.564801530368245e-05
50076	eqo	0.0	0.0
50077	er9	0.0	9.564801530368245e-05
50078	es'	0.0	0.0
50079	es"	0.0	0.0
50080	er’	0.0	0.0001912960306073649
50081	erβ	0.0	0.0
50082	erα	0.0	0.0
50083	erß	0.0	0.0
50084	er¸	0.0	0.0
50085	erz	0.0	9.564801530368245e-05
50086	ery	0.0	0.005643232902917264
50087	erx	0.0	0.0
50088	erw	0.0	0.00028694404591104734
50089	eru	0.0	0.00468675274988044
50090	err	0.0	0.0020086083213773313
50091	erp	0.0	0.0003825920612147298
50092	erl	0.0	0.0014347202295552368
50093	erk	0.0	0.0003825920612147298
50094	erh	0.0	0.0001912960306073649
50095	erd	0.0	9.564801530368245e-05
50096	erc	0.0	0.004495456719273075
50097	erb	0.0	0.0006695361071257771
50098	er]	0.0	9.564801530368245e-05
50099	er;	0.0	0.0
50100	er:	0.0	0.0
50101	eqp	0.0	9.564801530368245e-05
50102	eqn	0.0	0.0
50103	ep7	0.0	0.000860832137733142
50104	eq-	0.0	0.001052128168340507
50105	eq*	0.0	0.0
50106	eq)	0.0	0.0009564801530368245
50107	eq(	0.0	0.0
50108	eq'	0.0	0.0
50109	epz	0.0	0.0009564801530368245
50110	epy	0.0	0.0
50111	epx	0.0	9.564801530368245e-05
50112	epw	0.0	9.564801530368245e-05
50113	epv	0.0	0.0
50114	epu	0.0	0.0
50115	ept	0.0	0.0023912003825920613
50116	epp	0.0	9.564801530368245e-05
